
1670955446063 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955447772 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}
1670955597538 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955598883 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}

1670955598884 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670955600220 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 237.8, 'chp': 0.54, 'lp': 43946.6, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 43793.7, 'high_price': 43983.8, 'low_price': 43767.8, 'prev_close_price': 43708.8, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670889600}}]}

1670955600221 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670955601541 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': -22.1, 'chp': -1.41, 'lp': 1547.2, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 1550.0, 'high_price': 1565.95, 'low_price': 1530.05, 'prev_close_price': 1569.3, 'volume': 8037679, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670889600}}]}

1670955601545 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670955602467 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.56, 'lp': 613.05, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 614.8, 'high_price': 618.7, 'low_price': 611.0, 'prev_close_price': 616.5, 'volume': 9285187, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670889600}}]}

1670955612477 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955613934 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}

1670955613935 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670955614936 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 237.8, 'chp': 0.54, 'lp': 43946.6, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 43793.7, 'high_price': 43983.8, 'low_price': 43767.8, 'prev_close_price': 43708.8, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670889600}}]}

1670955614937 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670955615967 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': -22.1, 'chp': -1.41, 'lp': 1547.2, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 1550.0, 'high_price': 1565.95, 'low_price': 1530.05, 'prev_close_price': 1569.3, 'volume': 8037679, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670889600}}]}

1670955615972 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670955617215 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.56, 'lp': 613.05, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 614.8, 'high_price': 618.7, 'low_price': 611.0, 'prev_close_price': 616.5, 'volume': 9285187, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670889600}}]}

1670955627224 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955628678 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}

1670955628678 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670955629669 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 237.8, 'chp': 0.54, 'lp': 43946.6, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 43793.7, 'high_price': 43983.8, 'low_price': 43767.8, 'prev_close_price': 43708.8, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670889600}}]}

1670955629670 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670955630931 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': -22.1, 'chp': -1.41, 'lp': 1547.2, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 1550.0, 'high_price': 1565.95, 'low_price': 1530.05, 'prev_close_price': 1569.3, 'volume': 8037679, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670889600}}]}

1670955630937 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670955632268 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.56, 'lp': 613.05, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 614.8, 'high_price': 618.7, 'low_price': 611.0, 'prev_close_price': 616.5, 'volume': 9285187, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670889600}}]}

1670955642278 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955643634 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}

1670955643635 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670955644973 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 237.8, 'chp': 0.54, 'lp': 43946.6, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 43793.7, 'high_price': 43983.8, 'low_price': 43767.8, 'prev_close_price': 43708.8, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670889600}}]}

1670955644974 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670955645936 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': -22.1, 'chp': -1.41, 'lp': 1547.2, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 1550.0, 'high_price': 1565.95, 'low_price': 1530.05, 'prev_close_price': 1569.3, 'volume': 8037679, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670889600}}]}

1670955645941 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670955647233 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.56, 'lp': 613.05, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 614.8, 'high_price': 618.7, 'low_price': 611.0, 'prev_close_price': 616.5, 'volume': 9285187, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670889600}}]}

1670955657243 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955658585 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}

1670955658586 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670955659910 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 237.8, 'chp': 0.54, 'lp': 43946.6, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 43793.7, 'high_price': 43983.8, 'low_price': 43767.8, 'prev_close_price': 43708.8, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670889600}}]}

1670955659911 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670955660825 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': -22.1, 'chp': -1.41, 'lp': 1547.2, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 1550.0, 'high_price': 1565.95, 'low_price': 1530.05, 'prev_close_price': 1569.3, 'volume': 8037679, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670889600}}]}

1670955660830 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670955662160 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.56, 'lp': 613.05, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 614.8, 'high_price': 618.7, 'low_price': 611.0, 'prev_close_price': 616.5, 'volume': 9285187, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670889600}}]}

1670955672169 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955673540 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}

1670955673541 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670955674860 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 237.8, 'chp': 0.54, 'lp': 43946.6, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 43793.7, 'high_price': 43983.8, 'low_price': 43767.8, 'prev_close_price': 43708.8, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670889600}}]}

1670955674861 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670955676293 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': -22.1, 'chp': -1.41, 'lp': 1547.2, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 1550.0, 'high_price': 1565.95, 'low_price': 1530.05, 'prev_close_price': 1569.3, 'volume': 8037679, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670889600}}]}

1670955676298 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670955677304 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.56, 'lp': 613.05, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 614.8, 'high_price': 618.7, 'low_price': 611.0, 'prev_close_price': 616.5, 'volume': 9285187, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670889600}}]}

1670955687314 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955688575 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}

1670955688576 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670955689931 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 237.8, 'chp': 0.54, 'lp': 43946.6, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 43793.7, 'high_price': 43983.8, 'low_price': 43767.8, 'prev_close_price': 43708.8, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670889600}}]}

1670955689932 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670955690850 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': -22.1, 'chp': -1.41, 'lp': 1547.2, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 1550.0, 'high_price': 1565.95, 'low_price': 1530.05, 'prev_close_price': 1569.3, 'volume': 8037679, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670889600}}]}

1670955690855 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670955692165 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.56, 'lp': 613.05, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 614.8, 'high_price': 618.7, 'low_price': 611.0, 'prev_close_price': 616.5, 'volume': 9285187, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670889600}}]}

1670955702176 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955703552 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}

1670955703553 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670955704954 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 237.8, 'chp': 0.54, 'lp': 43946.6, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 43793.7, 'high_price': 43983.8, 'low_price': 43767.8, 'prev_close_price': 43708.8, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670889600}}]}

1670955704955 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670955706397 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': -22.1, 'chp': -1.41, 'lp': 1547.2, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 1550.0, 'high_price': 1565.95, 'low_price': 1530.05, 'prev_close_price': 1569.3, 'volume': 8037679, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670889600}}]}

1670955706402 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670955707728 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.56, 'lp': 613.05, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 614.8, 'high_price': 618.7, 'low_price': 611.0, 'prev_close_price': 616.5, 'volume': 9285187, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670889600}}]}

1670955717738 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955719059 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}

1670955719060 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670955719981 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 237.8, 'chp': 0.54, 'lp': 43946.6, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 43793.7, 'high_price': 43983.8, 'low_price': 43767.8, 'prev_close_price': 43708.8, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670889600}}]}

1670955719982 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670955721450 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': -22.1, 'chp': -1.41, 'lp': 1547.2, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 1550.0, 'high_price': 1565.95, 'low_price': 1530.05, 'prev_close_price': 1569.3, 'volume': 8037679, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670889600}}]}

1670955721455 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670955722462 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.56, 'lp': 613.05, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 614.8, 'high_price': 618.7, 'low_price': 611.0, 'prev_close_price': 616.5, 'volume': 9285187, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670889600}}]}

1670955732472 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955733389 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}

1670955733390 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670955734845 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 237.8, 'chp': 0.54, 'lp': 43946.6, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 43793.7, 'high_price': 43983.8, 'low_price': 43767.8, 'prev_close_price': 43708.8, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670889600}}]}

1670955734845 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670955735756 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': -22.1, 'chp': -1.41, 'lp': 1547.2, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 1550.0, 'high_price': 1565.95, 'low_price': 1530.05, 'prev_close_price': 1569.3, 'volume': 8037679, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670889600}}]}

1670955735761 :: quotes :: {'symbols': 'NSE:SBIN-EQ'} :: 1670955737219 :: {'s': 'ok', 'd': [{'n': 'NSE:SBIN-EQ', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.56, 'lp': 613.05, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 614.8, 'high_price': 618.7, 'low_price': 611.0, 'prev_close_price': 616.5, 'volume': 9285187, 'short_name': 'SBIN-EQ', 'exchange': 'NSE', 'description': 'NSE:SBIN-EQ', 'original_name': 'NSE:SBIN-EQ', 'symbol': 'NSE:SBIN-EQ', 'fyToken': '10100000003045', 'tt': 1670889600}}]}

